Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Que cantes flamenco	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes un villancico	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes una nana	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes una chirigota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes una jota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes un corrido	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Haz el favor de cantar conmigo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta el himno del Barça	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántanos	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Intenta cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta una sevillanas	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta un corrido	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta un reggaetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántate rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta el himno del Barcelona	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántate flamenco	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame una sevillanas	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame un corrido	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame un reggaetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame el himno del Madrid	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame el himno del Barcelona	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame el himno del Barça	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántate una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes el himno del Barcelona	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta el himno del Madrid	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes un villancico	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una nana	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una chirigota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una jota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes un corrido	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes un reggaetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes el himno del Madrid	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes el himno del Barcelona	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes un reggaetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una sevillanas	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar un rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una cancioncilla	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una sevillanas	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar flamenco	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar un villancico	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una nana	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una chirigota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Prueba a cantar una jota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes el himno del Barça	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una jota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que cantes el himno del Barça	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes un rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una cancioncilla	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una sevillanas	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes flamenco	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes un villancico	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una nana	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes una chirigota	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes flamenco	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes un corrido	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes un reggaetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes el himno del Madrid	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes el himno del Barcelona	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes el himno del Barça	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes un rap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que nos cantes una cancioncilla	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Haz el favor de cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Que me cantes un rock	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que cantes para todos	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero escucharte cantar algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero oírte cantar una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Por qué no cantas algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Por qué no te cantas algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Por qué no cantas una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que cantes para nosotros	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantarme?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantar canciones?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantarme una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Eres una buena cantante?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantarnos?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero oírte cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Te sabes alguna canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Te sabes canciones?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Qué canciones te sabes?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Qué canciones te gusta cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Se te da bien cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Dime si sabes cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Dime si te gusta cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Eres buena cantando?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Eres bueno cantando?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Haz el favor de cantar con nosotros	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantarnos una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me puedes cantar una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cantate una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Cantas?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me cantas algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos cantas algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me cantas?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos cantas?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me cantas una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos cantas una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Sabes cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero escucharte cantar una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me puedes cantar algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero escucharte cantar	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos puedes cantar algo?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos puedes cantar una canción?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Me puedes cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Nos puedes cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que te cantes algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que me cantes una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que nos cantes	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que nos cantes algo	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Quiero que nos cantes una canción	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Se te da bien el canto?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Te gusta cantar?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
¿Puedes tararear?	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántame un regetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántanos un regetón	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta un trap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Canta trap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántanos un trap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
Cántate un trap	Me temo que la música no es lo mío.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	56
